incident_id,city,road_name,vehicle_type,accident_type,severity,weather_condition,road_condition,cause,driver_age,driver_gender,injury_count,damage_cost_php,latitude,longitude,datetime
MMTI-2025-0847,Quezon City,Ortigas Ave,Motorcycle,Rear-end,Unknown,Clear,Unknown,Distracted Driving,27,Male,2.0,92500.0,14.618030603614208,120.9395226098819,2025-12-31 10:54:00
MMTI-2025-0848,Valenzuela,Taft Ave,Motorcycle,Hit and Run,Fatal,Clear,Dry,Unknown,47,Male,0.0,78500.0,14.637277527703786,120.9504653609182,2025-11-11 23:55:00
MMTI-2025-0849,Manila,España Blvd,Bus,Rear-end,Fatal,Storm,Unknown,Overspeeding,46,Male,2.0,83000.0,14.507123015218644,120.92233665638751,2025-06-22 21:18:00
MMTI-2025-0850,Navotas,Quezon Ave,Car,Collision,Unknown,Clear,Wet,Drunk Driving,58,Female,3.0,37000.0,14.569077256279964,120.99160617543608,2025-01-19 17:47:00
MMTI-2025-0851,Manila,Katipunan Ave,Truck,Collision,Minor,Storm,Slippery,Overspeeding,27,Male,3.0,67500.0,14.69605329740852,120.91575297316578,2025-11-13 07:58:00
MMTI-2025-0852,Malabon,Taft Ave,Motorcycle,Rear-end,Fatal,Rain,Dry,Unknown,25,Female,4.0,35000.0,14.69898368165374,121.02311629431551,2025-11-23 23:19:00
MMTI-2025-0853,Quezon City,Ortigas Ave,Jeepney,Hit and Run,Major,Cloudy,Slippery,Drunk Driving,35,Male,4.0,53000.0,14.681949281962604,121.03564164978998,2025-10-04 07:44:00
MMTI-2025-0854,Parañaque,EDSA,Taxi,Hit and Run,Major,Storm,Slippery,Unknown,56,Male,0.0,30000.0,14.544964954283945,121.04180170196982,2025-05-20 00:26:00
MMTI-2025-0855,San Juan,Katipunan Ave,Taxi,Hit and Run,Unknown,Cloudy,Unknown,Traffic Violation,52,Female,3.0,73000.0,14.502513444934712,120.96811919557996,2025-04-24 02:39:00
MMTI-2025-0856,Valenzuela,Aurora Blvd,Car,Pedestrian,Major,Rain,Unknown,Reckless Driving,43,Male,0.0,75000.0,14.69354472172053,121.02627681268235,2025-06-27 14:09:00
MMTI-2025-0857,Parañaque,España Blvd,Bus,Side-swipe,Fatal,Storm,Unknown,Unknown,19,Female,4.0,76500.0,14.533346861040988,120.97032527560724,2025-10-15 11:05:00
MMTI-2025-0858,Manila,Roxas Blvd,Jeepney,Hit and Run,Major,Cloudy,Unknown,Drunk Driving,42,Male,0.0,52500.0,14.543661076145328,121.0984261812428,2025-08-09 13:48:00
MMTI-2025-0859,Pasay,Taft Ave,Jeepney,Hit and Run,Fatal,Rain,Unknown,Reckless Driving,38,Male,0.0,15500.0,14.63284691555017,121.03736877584494,2025-10-20 09:11:00
MMTI-2025-0860,Manila,España Blvd,Jeepney,Hit and Run,Major,Cloudy,Unknown,Unknown,36,Female,1.0,24500.0,14.580010872018946,120.90066747595768,2025-11-21 20:20:00
MMTI-2025-0861,Pasay,C5,Truck,Pedestrian,Unknown,Cloudy,Unknown,Mechanical Failure,58,Male,4.0,30500.0,14.527714408352534,121.02398405895138,2025-06-21 14:41:00
MMTI-2025-0862,Malabon,EDSA,Bus,Pedestrian,Major,Rain,Unknown,Unknown,61,Male,2.0,4500.0,14.6485930749794,121.07670249609632,2025-02-11 19:36:00
MMTI-2025-0863,Manila,Quezon Ave,Taxi,Rear-end,Unknown,Storm,Wet,Drunk Driving,48,Female,2.0,18500.0,14.558596383131762,121.07888913159204,2025-12-01 12:35:00
MMTI-2025-0864,Valenzuela,Quezon Ave,UV Express,Pedestrian,Unknown,Rain,Wet,Unknown,50,Male,4.0,44000.0,14.674417091787094,121.08177572512518,2025-04-16 18:29:00
MMTI-2025-0865,Makati,EDSA,UV Express,Collision,Unknown,Clear,Unknown,Unknown,22,Female,2.0,93500.0,14.607468289317165,121.04315897044032,2025-05-06 14:46:00
MMTI-2025-0866,Manila,Aurora Blvd,Truck,Collision,Fatal,Cloudy,Dry,Traffic Violation,43,Female,3.0,17500.0,14.52072460226116,121.06941407660022,2025-11-07 20:34:00
MMTI-2025-0867,Pasay,Ortigas Ave,Truck,Side-swipe,Major,Rain,Unknown,Mechanical Failure,34,Male,2.0,84000.0,14.638743211439357,120.99164840415,2025-10-24 03:46:00
MMTI-2025-0868,Caloocan,Roxas Blvd,Bus,Side-swipe,Unknown,Storm,Unknown,Reckless Driving,54,Male,4.0,6500.0,14.65226454755667,120.92960479486254,2025-12-30 15:48:00
MMTI-2025-0869,Las Piñas,Katipunan Ave,Bus,Side-swipe,Fatal,Rain,Wet,Reckless Driving,48,Female,0.0,39500.0,14.530888257538876,121.06103973045212,2025-05-28 00:14:00
MMTI-2025-0870,San Juan,Taft Ave,Bus,Rear-end,Minor,Rain,Unknown,Reckless Driving,27,Male,2.0,48500.0,14.644227873546766,121.04909144769644,2025-03-07 04:38:00
MMTI-2025-0871,Pasig,Commonwealth Ave,Bus,Rear-end,Unknown,Clear,Slippery,Traffic Violation,42,Female,0.0,23500.0,14.674156452007944,120.99641049679428,2025-09-22 12:30:00
MMTI-2025-0872,Makati,Ortigas Ave,Car,Side-swipe,Major,Rain,Wet,Reckless Driving,56,Male,0.0,27000.0,14.57130029275833,120.9918643423459,2025-09-05 12:00:00
MMTI-2025-0873,Manila,Quezon Ave,UV Express,Rear-end,Fatal,Rain,Dry,Unknown,58,Male,2.0,66500.0,14.513439545439889,121.01065689617644,2025-11-23 00:53:00
MMTI-2025-0874,Makati,EDSA,Truck,Pedestrian,Unknown,Rain,Wet,Reckless Driving,69,Female,0.0,85000.0,14.671504521735145,120.94566798610931,2025-10-01 23:34:00
MMTI-2025-0875,Pasig,Roxas Blvd,Jeepney,Side-swipe,Minor,Rain,Wet,Distracted Driving,26,Male,0.0,28500.0,14.545517249768883,121.01713547820104,2025-08-22 05:02:00
MMTI-2025-0876,Taguig,España Blvd,Taxi,Collision,Fatal,Rain,Dry,Mechanical Failure,48,Male,3.0,12500.0,14.595207161005431,120.91997518173214,2025-10-25 15:29:00
MMTI-2025-0877,Pateros,Roxas Blvd,Jeepney,Collision,Unknown,Cloudy,Dry,Unknown,67,Female,4.0,83000.0,14.622882656388796,120.9912508875016,2025-10-29 06:38:00
MMTI-2025-0878,Malabon,Katipunan Ave,Bus,Hit and Run,Major,Storm,Unknown,Unknown,50,Male,0.0,40000.0,14.5528399808217,121.00643800534162,2025-01-01 08:48:00
MMTI-2025-0879,Quezon City,España Blvd,Bus,Hit and Run,Minor,Rain,Unknown,Overspeeding,38,Female,3.0,22500.0,14.53575903336042,121.05208756242992,2025-06-24 08:43:00
MMTI-2025-0880,Valenzuela,Ortigas Ave,UV Express,Pedestrian,Major,Rain,Dry,Mechanical Failure,31,Male,4.0,41000.0,14.564003172168762,121.00607990394812,2025-12-11 09:06:00
MMTI-2025-0881,Pasig,Quezon Ave,Jeepney,Rear-end,Fatal,Rain,Wet,Unknown,68,Female,1.0,80000.0,14.632518148656388,120.96513625227917,2025-02-22 21:19:00
MMTI-2025-0882,Pasig,Taft Ave,Taxi,Side-swipe,Major,Storm,Unknown,Reckless Driving,41,Female,2.0,44500.0,14.645341927340528,121.06584625802222,2025-09-22 15:41:00
MMTI-2025-0883,Malabon,Katipunan Ave,Truck,Hit and Run,Minor,Cloudy,Dry,Unknown,40,Female,3.0,,14.55484146329683,121.06370661363653,2025-06-11 14:19:00
MMTI-2025-0884,Mandaluyong,Roxas Blvd,Taxi,Side-swipe,Minor,Storm,Unknown,Unknown,38,Female,1.0,81000.0,14.600588684439812,121.07128068845566,2025-04-14 06:42:00
MMTI-2025-0885,Pasay,Ortigas Ave,UV Express,Hit and Run,Unknown,Cloudy,Dry,Unknown,62,Female,1.0,37500.0,14.697385839531876,121.01722287293526,2025-02-24 02:15:00
MMTI-2025-0886,Marikina,Roxas Blvd,Jeepney,Side-swipe,Unknown,Storm,Dry,Unknown,26,Male,2.0,95500.0,14.582755475974546,120.93035451751048,2025-01-31 03:03:00
MMTI-2025-0887,Makati,Quezon Ave,Jeepney,Collision,Unknown,Rain,Slippery,Reckless Driving,53,Male,0.0,4500.0,14.528093513506802,121.05398117612006,2025-03-19 18:19:00
MMTI-2025-0888,Marikina,Ortigas Ave,Taxi,Hit and Run,Major,Rain,Slippery,Unknown,32,Female,2.0,44500.0,14.539797035869462,121.09428773329267,2025-12-25 22:47:00
MMTI-2025-0889,Manila,Commonwealth Ave,Motorcycle,Hit and Run,Unknown,Cloudy,Unknown,Overspeeding,51,Male,4.0,49500.0,14.503240253874234,120.98744138329576,2025-05-13 08:38:00
MMTI-2025-0890,Marikina,España Blvd,Truck,Side-swipe,Unknown,Storm,Dry,Distracted Driving,54,Male,4.0,16000.0,14.606352487442232,121.0597181953691,2025-01-17 16:55:00
MMTI-2025-0891,Valenzuela,Katipunan Ave,UV Express,Rear-end,Minor,Rain,Unknown,Reckless Driving,47,Female,0.0,21000.0,14.630088739589496,120.91460515734803,2025-02-14 18:59:00
MMTI-2025-0892,Valenzuela,España Blvd,Taxi,Hit and Run,Minor,Cloudy,Unknown,Reckless Driving,18,Female,0.0,3000.0,14.545045987251974,120.9854299294211,2025-11-28 18:21:00
MMTI-2025-0893,Marikina,España Blvd,Truck,Rear-end,Unknown,Storm,Unknown,Drunk Driving,30,Female,1.0,41000.0,14.536317344160224,120.90524489810085,2025-05-13 07:37:00
MMTI-2025-0894,Pasig,España Blvd,Bus,Collision,Fatal,Storm,Wet,Mechanical Failure,30,Male,1.0,56000.0,14.698200725422916,120.94659577002572,2025-11-05 01:49:00
MMTI-2025-0895,Pasig,Aurora Blvd,Motorcycle,Hit and Run,Minor,Cloudy,Wet,Unknown,21,Female,3.0,53000.0,14.539727546581078,121.05419674721436,2025-04-22 11:01:00
MMTI-2025-0896,Pasay,España Blvd,Jeepney,Pedestrian,Minor,Rain,Wet,Distracted Driving,49,Male,0.0,42500.0,14.583025573478611,120.94206549225024,2025-10-30 03:05:00
MMTI-2025-0897,Pateros,Roxas Blvd,Jeepney,Collision,Unknown,Clear,Dry,Unknown,69,Female,3.0,14500.0,14.570936219931234,121.08914635674654,2025-02-16 16:23:00
MMTI-2025-0898,San Juan,Quezon Ave,UV Express,Collision,Unknown,Cloudy,Dry,Reckless Driving,64,Male,0.0,20000.0,14.669482961668072,120.93547167713132,2025-02-03 13:54:00
MMTI-2025-0899,Pasig,Commonwealth Ave,UV Express,Hit and Run,Minor,Clear,Unknown,Mechanical Failure,65,Male,2.0,81000.0,14.58297527406104,120.93149653884656,2025-01-05 04:33:00
MMTI-2025-0900,Manila,Commonwealth Ave,UV Express,Rear-end,Fatal,Clear,Wet,Overspeeding,49,Female,2.0,53500.0,14.62506249751625,121.08179617053484,2025-03-30 05:59:00
MMTI-2025-0901,Manila,EDSA,Bus,Collision,Unknown,Clear,Wet,Unknown,20,Female,4.0,94000.0,14.605040920033664,120.9316345156731,2025-05-16 19:20:00
MMTI-2025-0902,Caloocan,C5,Truck,Collision,Minor,Cloudy,Unknown,Unknown,52,Female,1.0,79000.0,14.661885024066054,120.90014432566082,2025-01-08 11:57:00
MMTI-2025-0903,Mandaluyong,Commonwealth Ave,Bus,Pedestrian,Fatal,Clear,Dry,Unknown,49,Female,1.0,30000.0,14.602946806147408,121.06108949622852,2025-09-01 15:57:00
MMTI-2025-0904,Makati,C5,UV Express,Hit and Run,Fatal,Clear,Dry,Mechanical Failure,32,Male,1.0,95000.0,14.631873871834737,120.96572515176304,2025-03-15 07:42:00
MMTI-2025-0905,Manila,España Blvd,Jeepney,Side-swipe,Major,Storm,Unknown,Traffic Violation,60,Female,4.0,96000.0,14.68692488201074,120.90684506259552,2025-08-25 21:37:00
MMTI-2025-0906,Parañaque,Commonwealth Ave,Motorcycle,Rear-end,Minor,Rain,Wet,Unknown,38,Male,4.0,63500.0,14.596768972065568,120.96878035394512,2025-07-17 20:03:00
MMTI-2025-0907,Valenzuela,Quezon Ave,Truck,Pedestrian,Fatal,Clear,Unknown,Distracted Driving,65,Male,0.0,,14.602898181861468,120.96747006824204,2025-11-18 18:25:00
MMTI-2025-0908,Pateros,España Blvd,Truck,Collision,Fatal,Clear,Slippery,Distracted Driving,68,Male,3.0,84000.0,14.50508279795163,121.00866375733352,2025-04-06 08:21:00
MMTI-2025-0909,Taguig,C5,Jeepney,Side-swipe,Major,Storm,Slippery,Unknown,45,Male,4.0,25000.0,14.579511619836133,121.08824994398002,2025-02-18 07:29:00
MMTI-2025-0910,Caloocan,EDSA,Car,Side-swipe,Unknown,Clear,Wet,Overspeeding,69,Male,4.0,31000.0,14.63873894951815,121.09943496962022,2025-09-19 06:09:00
MMTI-2025-0911,Taguig,Commonwealth Ave,UV Express,Pedestrian,Major,Rain,Wet,Unknown,30,Male,0.0,53000.0,14.559299286290663,121.0801913239386,2025-03-27 11:10:00
MMTI-2025-0912,Marikina,Commonwealth Ave,UV Express,Side-swipe,Minor,Clear,Slippery,Reckless Driving,31,Male,0.0,98500.0,14.582075105816578,120.92875831347844,2025-08-04 15:29:00
MMTI-2025-0913,Pasay,Taft Ave,Truck,Pedestrian,Major,Rain,Slippery,Distracted Driving,32,Male,1.0,53000.0,14.524694284388392,121.04793099699307,2025-03-24 07:25:00
MMTI-2025-0914,Valenzuela,Commonwealth Ave,UV Express,Side-swipe,Fatal,Clear,Dry,Reckless Driving,51,Male,0.0,78500.0,14.594221866476806,121.032084286866,2025-12-11 04:13:00
MMTI-2025-0915,Pasig,Aurora Blvd,Car,Collision,Fatal,Storm,Dry,Unknown,34,Male,0.0,61500.0,14.58518211481717,120.93369120191969,2025-06-02 03:34:00
MMTI-2025-0916,Pateros,Roxas Blvd,Car,Pedestrian,Minor,Clear,Unknown,Traffic Violation,33,Female,0.0,57000.0,14.584334823573608,121.02761198148906,2025-12-30 22:55:00
MMTI-2025-0917,Mandaluyong,Roxas Blvd,UV Express,Pedestrian,Fatal,Cloudy,Slippery,Traffic Violation,23,Male,0.0,93000.0,14.661198297866507,120.94854884383945,2025-05-24 23:46:00
MMTI-2025-0918,Malabon,Roxas Blvd,Motorcycle,Hit and Run,Unknown,Clear,Unknown,Unknown,56,Female,0.0,79000.0,14.521559535846626,121.0676411297822,2025-09-11 07:37:00
MMTI-2025-0919,Taguig,C5,Taxi,Rear-end,Fatal,Clear,Unknown,Unknown,,Female,0.0,97000.0,14.507972984533463,121.02941769478936,2025-11-26 03:36:00
MMTI-2025-0920,Manila,EDSA,Truck,Hit and Run,Minor,Rain,Unknown,Drunk Driving,19,Male,0.0,39000.0,14.684133938569046,121.06037904922422,2025-08-14 14:36:00
MMTI-2025-0921,Las Piñas,Ortigas Ave,Car,Side-swipe,Unknown,Clear,Slippery,Unknown,62,Male,1.0,28500.0,14.611695553020848,121.07269658080828,2025-08-22 08:22:00
MMTI-2025-0922,Navotas,Ortigas Ave,Taxi,Rear-end,Unknown,Clear,Slippery,Traffic Violation,57,Female,2.0,41000.0,14.520259633532422,121.0443881334222,2025-11-28 10:47:00
MMTI-2025-0923,Pasig,Aurora Blvd,UV Express,Rear-end,Unknown,Rain,Slippery,Unknown,40,Male,3.0,48000.0,14.650954169272213,121.09186166699014,2025-11-24 12:20:00
MMTI-2025-0924,Parañaque,Katipunan Ave,Bus,Pedestrian,Unknown,Storm,Unknown,Drunk Driving,43,Male,1.0,13500.0,14.518108443486192,121.01959387647317,2025-06-15 00:07:00
MMTI-2025-0925,Mandaluyong,Commonwealth Ave,UV Express,Side-swipe,Unknown,Storm,Unknown,Drunk Driving,42,Male,0.0,39500.0,14.622684005752363,121.0941490547094,2025-12-06 12:54:00
MMTI-2025-0926,Quezon City,Quezon Ave,Jeepney,Rear-end,Fatal,Clear,Unknown,Mechanical Failure,62,Female,1.0,30500.0,14.588071180355392,121.0623050648212,2025-06-15 07:28:00
MMTI-2025-0927,Caloocan,EDSA,Taxi,Pedestrian,Unknown,Cloudy,Unknown,Mechanical Failure,44,Female,4.0,76000.0,14.579923366944872,121.01509137286038,2025-03-16 00:18:00
MMTI-2025-0928,Las Piñas,Roxas Blvd,Truck,Side-swipe,Fatal,Rain,Slippery,Traffic Violation,22,Female,2.0,91500.0,14.54937907128864,121.00765508499587,2025-07-18 23:16:00
MMTI-2025-0929,Manila,Aurora Blvd,Jeepney,Side-swipe,Minor,Clear,Wet,Traffic Violation,63,Female,3.0,36000.0,14.614851830656251,120.91064029106532,2025-03-07 03:58:00
MMTI-2025-0930,Makati,Taft Ave,Motorcycle,Rear-end,Minor,Clear,Unknown,Overspeeding,40,Female,0.0,20500.0,14.512755366685996,120.97088245461198,2025-11-13 14:31:00
MMTI-2025-0931,Manila,Katipunan Ave,Truck,Hit and Run,Major,Cloudy,Wet,Unknown,37,Male,2.0,31500.0,14.613971472976232,121.0751937396943,2025-05-22 18:16:00
MMTI-2025-0932,Quezon City,Katipunan Ave,Bus,Collision,Unknown,Clear,Slippery,Distracted Driving,67,Male,4.0,10000.0,14.605954395851064,121.04607606852235,2025-07-28 04:49:00
MMTI-2025-0933,Pasay,Commonwealth Ave,Motorcycle,Hit and Run,Minor,Storm,Dry,Distracted Driving,43,Female,3.0,50500.0,14.639283011070502,120.92770190067182,2025-04-10 07:38:00
MMTI-2025-0934,San Juan,Ortigas Ave,Car,Hit and Run,Fatal,Cloudy,Dry,Drunk Driving,34,Female,1.0,31000.0,14.570240136959606,121.0294450545803,2025-06-25 05:06:00
MMTI-2025-0935,Taguig,España Blvd,Bus,Collision,Unknown,Clear,Unknown,Overspeeding,61,Male,0.0,23500.0,14.500345779901146,121.09702574391532,2025-02-11 10:28:00
MMTI-2025-0936,Navotas,Roxas Blvd,Motorcycle,Pedestrian,Unknown,Storm,Dry,Drunk Driving,30,Female,1.0,70500.0,14.543674771451611,120.96904959246064,2025-01-07 00:20:00
MMTI-2025-0937,Las Piñas,Katipunan Ave,Car,Hit and Run,Major,Clear,Wet,Unknown,19,Male,4.0,17000.0,14.661440966925394,120.96233306964491,2025-12-16 04:38:00
MMTI-2025-0938,Pasay,Katipunan Ave,Jeepney,Rear-end,Minor,Cloudy,Wet,Drunk Driving,57,Male,3.0,86000.0,14.609596086787835,120.97776916888962,2025-05-30 03:22:00
MMTI-2025-0939,Quezon City,C5,Bus,Rear-end,Fatal,Rain,Wet,Unknown,30,Female,0.0,47500.0,14.511724837000088,121.09646912652424,2025-08-18 03:42:00
MMTI-2025-0940,Makati,C5,Taxi,Pedestrian,Minor,Rain,Slippery,Unknown,66,Female,2.0,43000.0,14.527095133733608,121.05270452230876,2025-09-03 21:45:00
MMTI-2025-0941,Navotas,Taft Ave,Truck,Collision,Unknown,Clear,Unknown,Distracted Driving,38,Female,4.0,51500.0,14.561179516460918,121.098457471708,2025-05-30 20:27:00
MMTI-2025-0942,Quezon City,España Blvd,Taxi,Collision,Major,Clear,Slippery,Drunk Driving,59,Male,0.0,8000.0,14.606858426374142,120.90944150979335,2025-05-28 21:44:00
MMTI-2025-0943,Las Piñas,España Blvd,Motorcycle,Hit and Run,Unknown,Clear,Wet,Traffic Violation,61,Male,1.0,14500.0,14.591446751281566,120.93714107855016,2025-06-05 12:12:00
MMTI-2025-0944,Makati,Quezon Ave,Truck,Rear-end,Unknown,Rain,Unknown,Overspeeding,20,Female,1.0,90000.0,14.523266205078828,120.95808833540192,2025-04-24 22:20:00
MMTI-2025-0945,Marikina,Commonwealth Ave,Truck,Rear-end,Fatal,Cloudy,Dry,Drunk Driving,27,Female,4.0,87500.0,14.551637059274231,121.08443555596897,2025-05-04 21:52:00
MMTI-2025-0946,San Juan,Quezon Ave,UV Express,Side-swipe,Unknown,Rain,Dry,Unknown,,Female,3.0,37500.0,14.66852684900325,120.93789930316318,2025-12-15 18:45:00
MMTI-2025-0947,Manila,Taft Ave,Motorcycle,Hit and Run,Major,Rain,Wet,Distracted Driving,58,Male,0.0,22000.0,14.680443428145631,120.997707361082,2025-09-07 08:38:00
MMTI-2025-0948,Pasay,Roxas Blvd,UV Express,Hit and Run,Fatal,Clear,Slippery,Reckless Driving,54,Male,0.0,99000.0,14.523880141071835,121.0645754961455,2025-04-04 17:20:00
MMTI-2025-0949,Pateros,Quezon Ave,Car,Pedestrian,Minor,Cloudy,Unknown,Distracted Driving,25,Female,0.0,51500.0,14.536895665650976,121.0525082822049,2025-04-14 02:35:00
MMTI-2025-0950,Pasig,Ortigas Ave,Truck,Rear-end,Unknown,Clear,Dry,Mechanical Failure,67,Female,0.0,42500.0,14.508751579476597,120.902842228038,2025-02-04 07:27:00
MMTI-2025-0951,Mandaluyong,Commonwealth Ave,Bus,Hit and Run,Major,Rain,Dry,Unknown,42,Female,2.0,66500.0,14.512729876079016,120.93679263238194,2025-03-20 10:55:00
MMTI-2025-0952,Valenzuela,EDSA,Taxi,Hit and Run,Minor,Rain,Unknown,Reckless Driving,53,Female,1.0,72000.0,14.692835307594468,120.91134262548591,2025-04-10 10:42:00
MMTI-2025-0953,Manila,España Blvd,Motorcycle,Pedestrian,Major,Rain,Slippery,Traffic Violation,20,Female,0.0,89500.0,14.546732392915937,120.97624267787252,2025-12-17 02:26:00
MMTI-2025-0954,Navotas,Katipunan Ave,Motorcycle,Rear-end,Minor,Clear,Unknown,Distracted Driving,19,Female,4.0,84500.0,14.577210949782234,121.03712199720152,2025-10-16 01:52:00
MMTI-2025-0955,Caloocan,Aurora Blvd,Jeepney,Side-swipe,Fatal,Rain,Unknown,Unknown,27,Female,4.0,48000.0,14.544767967081675,120.9573727021174,2025-07-18 14:58:00
MMTI-2025-0956,Pasay,Ortigas Ave,UV Express,Collision,Unknown,Storm,Wet,Overspeeding,47,Female,0.0,71000.0,14.670336729626335,121.09749787360762,2025-03-31 12:16:00
MMTI-2025-0957,Parañaque,Taft Ave,Truck,Hit and Run,Unknown,Rain,Unknown,Unknown,42,Female,2.0,45000.0,14.565202196933884,120.97977661212254,2025-03-06 20:22:00
MMTI-2025-0958,Parañaque,Quezon Ave,Jeepney,Rear-end,Unknown,Storm,Unknown,Unknown,41,Male,1.0,52000.0,14.528266297981489,120.92173003635232,2025-09-29 06:15:00
MMTI-2025-0959,Pasig,Taft Ave,Motorcycle,Rear-end,Major,Storm,Unknown,Drunk Driving,60,Female,4.0,57000.0,14.536063046668769,120.98859606835818,2025-11-30 14:19:00
MMTI-2025-0960,Makati,Commonwealth Ave,Bus,Pedestrian,Major,Rain,Unknown,Mechanical Failure,27,Female,2.0,61500.0,14.549139696162984,121.04769313652896,2025-12-22 06:24:00
MMTI-2025-0961,Pasig,España Blvd,UV Express,Collision,Minor,Clear,Dry,Overspeeding,18,Male,2.0,13500.0,14.56265877624089,121.08036075138554,2025-09-07 10:39:00
MMTI-2025-0962,Parañaque,Roxas Blvd,Taxi,Collision,Fatal,Clear,Slippery,Unknown,48,Male,0.0,24000.0,14.557948209797203,120.92029989779344,2025-04-14 23:09:00
MMTI-2025-0963,Pasig,Commonwealth Ave,Truck,Collision,Unknown,Clear,Unknown,Drunk Driving,53,Female,0.0,37500.0,14.637992742431155,121.080730322375,2025-10-15 05:57:00
MMTI-2025-0964,Valenzuela,C5,Taxi,Collision,Major,Cloudy,Unknown,Unknown,48,Female,0.0,77000.0,14.637624299507994,121.0635903408563,2025-02-28 21:09:00
MMTI-2025-0965,Pasay,Aurora Blvd,Motorcycle,Hit and Run,Unknown,Storm,Slippery,Distracted Driving,41,Male,1.0,19000.0,14.624806219786562,121.03547463177684,2025-08-14 18:36:00
MMTI-2025-0966,Parañaque,Ortigas Ave,Bus,Collision,Fatal,Clear,Unknown,Overspeeding,57,Female,1.0,48500.0,14.670250565190187,120.93840462939951,2025-03-18 03:59:00
MMTI-2025-0967,Manila,Aurora Blvd,Bus,Rear-end,Minor,Rain,Wet,Reckless Driving,34,Female,3.0,45000.0,14.508091147650534,121.04999952464566,2025-05-24 16:57:00
MMTI-2025-0968,Makati,Ortigas Ave,Jeepney,Collision,Major,Clear,Dry,Overspeeding,37,Female,1.0,62000.0,14.57600338665902,120.90719663157356,2025-12-03 14:42:00
MMTI-2025-0969,Navotas,Ortigas Ave,Bus,Pedestrian,Unknown,Cloudy,Slippery,Drunk Driving,40,Male,4.0,26500.0,14.597766083898604,120.95333450598018,2025-12-11 08:44:00
MMTI-2025-0970,Marikina,España Blvd,Motorcycle,Collision,Major,Clear,Wet,Distracted Driving,29,Male,0.0,21500.0,14.614381761553076,120.94738906588984,2025-08-19 21:05:00
MMTI-2025-0971,Manila,Ortigas Ave,Taxi,Pedestrian,Minor,Rain,Unknown,Unknown,58,Male,0.0,15500.0,14.622513036611643,120.9112332831385,2025-02-14 02:00:00
MMTI-2025-0972,Makati,Commonwealth Ave,Motorcycle,Collision,Minor,Cloudy,Wet,Mechanical Failure,21,Male,3.0,43000.0,14.625090348019205,120.93852771740563,2025-03-13 06:58:00
MMTI-2025-0973,Pasig,Commonwealth Ave,Truck,Side-swipe,Unknown,Clear,Unknown,Drunk Driving,50,Male,0.0,24500.0,14.694838071164073,120.95265231899008,2025-04-12 22:31:00
MMTI-2025-0974,Taguig,C5,Car,Rear-end,Fatal,Rain,Wet,Unknown,58,Male,4.0,54500.0,14.601330890716008,120.9570806029711,2025-10-05 18:12:00
MMTI-2025-0975,Las Piñas,Quezon Ave,Jeepney,Collision,Fatal,Storm,Wet,Distracted Driving,21,Male,3.0,46000.0,14.680538692672425,120.91208079549648,2025-08-07 08:52:00
MMTI-2025-0976,Valenzuela,EDSA,UV Express,Collision,Fatal,Clear,Slippery,Distracted Driving,54,Male,0.0,42500.0,14.590157390174438,121.04843852938856,2025-08-09 02:43:00
MMTI-2025-0977,San Juan,Aurora Blvd,Bus,Pedestrian,Major,Rain,Unknown,Drunk Driving,20,Male,3.0,61500.0,14.675994930359185,120.96487355518856,2025-09-03 11:31:00
MMTI-2025-0978,Valenzuela,Aurora Blvd,Car,Rear-end,Unknown,Cloudy,Dry,Drunk Driving,68,Male,3.0,82500.0,14.529876785575476,120.97314200999432,2025-07-26 14:55:00
MMTI-2025-0979,Pasay,Commonwealth Ave,Jeepney,Rear-end,Major,Clear,Dry,Unknown,48,Female,2.0,45000.0,14.539551296862484,120.99946448712384,2025-08-11 21:57:00
MMTI-2025-0980,Quezon City,Roxas Blvd,Car,Rear-end,Unknown,Clear,Unknown,Unknown,45,Female,3.0,87000.0,14.511952083339349,121.09228788332048,2025-03-23 09:53:00
MMTI-2025-0981,Pateros,Katipunan Ave,Bus,Rear-end,Major,Clear,Unknown,Mechanical Failure,44,Female,0.0,41000.0,14.626301720974746,120.96771610175142,2025-02-04 10:45:00
MMTI-2025-0982,Malabon,Katipunan Ave,Motorcycle,Pedestrian,Major,Clear,Slippery,Traffic Violation,64,Male,0.0,18000.0,14.573913508005928,121.09408614109982,2025-06-09 21:39:00
MMTI-2025-0983,Las Piñas,Taft Ave,Car,Rear-end,Fatal,Rain,Wet,Traffic Violation,58,Female,2.0,73000.0,14.568151467408567,121.0587636028693,2025-02-02 00:28:00
MMTI-2025-0984,Pasig,Ortigas Ave,Taxi,Pedestrian,Major,Rain,Unknown,Mechanical Failure,,Female,3.0,74000.0,14.593950508371826,120.90387945817928,2025-12-24 06:57:00
MMTI-2025-0985,Pasig,Katipunan Ave,Bus,Collision,Unknown,Cloudy,Unknown,Reckless Driving,22,Female,3.0,26500.0,14.65825631584219,120.95524207310665,2025-09-19 03:24:00
MMTI-2025-0986,Quezon City,Aurora Blvd,Car,Rear-end,Minor,Storm,Slippery,Unknown,53,Female,2.0,42500.0,14.596939542867668,120.96283365578172,2025-03-15 11:54:00
MMTI-2025-0987,Parañaque,Katipunan Ave,Jeepney,Collision,Fatal,Rain,Dry,Mechanical Failure,51,Male,1.0,50000.0,14.584598265142212,121.06371730693088,2025-10-02 06:52:00
