Incident_ID,Date,Time,City,Road_Name,Vehicle_Type,Accident_Type,Severity,Weather_Condition,Road_Condition,Cause,Driver_Age,Driver_Gender,Injury_Count,Damage_Cost_PHP,Latitude,Longitude
MMTI-2025-0861,2025-06-21,14:41:00,Pasay,C5,Truck,Pedestrian,,Cloudy,,Mechanical Failure,58.0,Male,4.0,30500.0,14.527714408352534,121.02398405895138
MMTI-2025-0862,2025-02-11,19:36:00,Malabon,EDSA,Bus,Pedestrian,Major,Rain,,,61.0,Male,2.0,4500.0,14.648593074979399,121.07670249609632
MMTI-2025-0863,2025-12-01,12:35:00,manila,Quezon Ave,Taxi,Rear-end,,Storm,Wet,Drunk Driving,48.0,Female,2.0,18500.0,14.558596383131762,121.07888913159205
MMTI-2025-0864,2025-04-16,18:29:00,Valenzuela,Quezon Ave,UV Express,Pedestrian,,Rain,Wet,,50.0,Male,4.0,44000.0,14.674417091787094,121.08177572512518
MMTI-2025-0865,2025-05-06,14:46:00,Makati,EDSA,UV Express,Collision,, clear,,,22.0,FEMALE,2.0,93500.0,14.607468289317163,121.04315897044033
MMTI-2025-0866,2025-11-07,20:34:00,Manila,Aurora Blvd,Truck,Collision,Fatal,Cloudy,Dry,Traffic Violation,43.0,FEMALE,3.0,17500.0,14.520724602261161,121.06941407660022
MMTI-2025-0867,2025-10-24,03:46:00,Pasay,Ortigas Ave,Truck,Side-swipe,Major,Rain,,Mechanical Failure,34.0,Male,2.0,84000.0,14.638743211439355,120.99164840415001
MMTI-2025-0868,2025-12-30,15:48:00,Caloocan,Roxas Blvd,Bus,Side-swipe,,Storm,,Reckless Driving,54.0,male,4.0,6500.0,14.65226454755667,120.92960479486254
MMTI-2025-0869,2025-05-28,00:14:00,Las Piñas,Katipunan Ave,Bus,Side-swipe,Fatal,RAIN,Wet,Reckless Driving,48.0,FEMALE,,39500.0,14.530888257538875,121.06103973045212
MMTI-2025-0870,2025-03-07,04:38:00,San Juan,Taft Ave,Bus,Rear-end,Minor,Rain,,Reckless Driving,27.0,Male,2.0,48500.0,14.644227873546766,121.04909144769644
MMTI-2025-0871,2025-09-22,12:30:00, Pasig,Commonwealth Ave,Bus,Rear-end,, clear,Slippery,Traffic Violation,42.0,FEMALE,,23500.0,14.674156452007944,120.99641049679427
MMTI-2025-0872,2025-09-05,12:00:00,Makati,Ortigas Ave,Car,Side-swipe,Major,Rain,Wet,Reckless Driving,56.0,Male,,27000.0,14.57130029275833,120.9918643423459
MMTI-2025-0873,2025-11-23,00:53:00,manila,Quezon Ave,UV Express,Rear-end,Fatal,RAIN,Dry,,58.0,Male,2.0,66500.0,14.513439545439889,121.01065689617643
MMTI-2025-0874,2025-10-01,23:34:00,Makati,EDSA,Truck,Pedestrian,,Rain,Wet,Reckless Driving,69.0,Female,,85000.0,14.671504521735143,120.94566798610931
MMTI-2025-0875,2025-08-22,05:02:00, Pasig,Roxas Blvd,Jeepney,Side-swipe,Minor,RAIN,Wet,Distracted Driving,26.0,male,0.0,28500.0,14.545517249768883,121.01713547820104
MMTI-2025-0876,2025-10-25,15:29:00,Taguig,España Blvd,Taxi,Collision,Fatal,RAIN,Dry,Mechanical Failure,48.0,Male,3.0,12500.0,14.595207161005431,120.91997518173214
MMTI-2025-0877,2025-10-29,06:38:00,Pateros,Roxas Blvd,Jeepney,Collision,,Cloudy,Dry,,67.0,Female,4.0,83000.0,14.622882656388795,120.9912508875016
MMTI-2025-0878,2025-01-01,08:48:00,Malabon,Katipunan Ave,Bus,Hit and Run,Major,Storm,,,50.0,male,,40000.0,14.5528399808217,121.00643800534162
MMTI-2025-0879,2025-06-24,08:43:00,QUEZON CITY,España Blvd,Bus,Hit and Run,Minor,Rain,,Overspeeding,38.0,FEMALE,3.0,22500.0,14.53575903336042,121.05208756242993
MMTI-2025-0880,2025-12-11,09:06:00,Valenzuela,Ortigas Ave,UV Express,Pedestrian,Major,Rain,Dry,Mechanical Failure,31.0,male,4.0,41000.0,14.564003172168762,121.00607990394813
MMTI-2025-0881,2025-02-22,21:19:00, Pasig,Quezon Ave,Jeepney,Rear-end,Fatal,Rain,Wet,,68.0,Female,1.0,80000.0,14.632518148656388,120.96513625227915
MMTI-2025-0882,2025-09-22,15:41:00, Pasig,Taft Ave,Taxi,Side-swipe,Major,Storm,,Reckless Driving,41.0,Female,2.0,44500.0,14.645341927340528,121.06584625802222
MMTI-2025-0883,2025-06-11,14:19:00,Malabon,Katipunan Ave,Truck,Hit and Run,Minor,Cloudy,Dry,,40.0,Female,3.0,,14.55484146329683,121.06370661363653
MMTI-2025-0884,2025-04-14,06:42:00,Mandaluyong,Roxas Blvd,Taxi,Side-swipe,Minor,Storm,,,38.0,Female,1.0,81000.0,14.600588684439813,121.07128068845566
MMTI-2025-0885,2025-02-24,02:15:00,Pasay,Ortigas Ave,UV Express,Hit and Run,,Cloudy,Dry,,62.0,FEMALE,1.0,37500.0,14.697385839531876,121.01722287293526
MMTI-2025-0886,2025-01-31,03:03:00,Marikina,Roxas Blvd,Jeepney,Side-swipe,,Storm,Dry,,26.0,Male,2.0,95500.0,14.582755475974546,120.93035451751047
MMTI-2025-0887,2025-03-19,18:19:00,Makati ,Quezon Ave,Jeepney,Collision,,Rain,Slippery,Reckless Driving,53.0,male,,4500.0,14.528093513506802,121.05398117612006
MMTI-2025-0888,2025-12-25,22:47:00,Marikina,Ortigas Ave,Taxi,Hit and Run,Major,Rain,Slippery,,32.0,FEMALE,2.0,44500.0,14.539797035869462,121.09428773329267
MMTI-2025-0889,2025-05-13,08:38:00,Manila,Commonwealth Ave,Motorcycle,Hit and Run,,Cloudy,,Overspeeding,51.0,Male,4.0,49500.0,14.503240253874234,120.98744138329575
MMTI-2025-0890,2025-01-17,16:55:00,Marikina,España Blvd,Truck,Side-swipe,,Storm,Dry,Distracted Driving,54.0,Male,4.0,16000.0,14.606352487442232,121.0597181953691
MMTI-2025-0891,2025-02-14,18:59:00,Valenzuela,Katipunan Ave,UV Express,Rear-end,Minor,RAIN,,Reckless Driving,47.0,FEMALE,,21000.0,14.630088739589496,120.91460515734803
MMTI-2025-0892,2025-11-28,18:21:00,Valenzuela,España Blvd,Taxi,Hit and Run,Minor,Cloudy,,Reckless Driving,18.0,FEMALE,0.0,3000.0,14.545045987251974,120.9854299294211
MMTI-2025-0893,2025-05-13,07:37:00,Marikina,España Blvd,Truck,Rear-end,,Storm,,Drunk Driving,30.0,Female,1.0,41000.0,14.536317344160224,120.90524489810083
MMTI-2025-0894,2025-11-05,01:49:00,Pasig,España Blvd,Bus,Collision,Fatal,Storm,Wet,Mechanical Failure,30.0,male,1.0,56000.0,14.698200725422916,120.94659577002571
MMTI-2025-0895,2025-04-22,11:01:00,Pasig,Aurora Blvd,Motorcycle,Hit and Run,Minor,Cloudy,Wet,,21.0,FEMALE,3.0,53000.0,14.539727546581078,121.05419674721436
MMTI-2025-0896,2025-10-30,03:05:00,Pasay,España Blvd,Jeepney,Pedestrian,Minor,Rain,Wet,Distracted Driving,49.0,male,,42500.0,14.583025573478611,120.94206549225025
MMTI-2025-0897,2025-02-16,16:23:00,Pateros,Roxas Blvd,Jeepney,Collision,,Clear,Dry,,69.0,FEMALE,3.0,14500.0,14.570936219931234,121.08914635674654
MMTI-2025-0898,2025-02-03,13:54:00,San Juan,Quezon Ave,UV Express,Collision,,Cloudy,Dry,Reckless Driving,64.0,male,0.0,20000.0,14.669482961668072,120.93547167713133
MMTI-2025-0899,2025-01-05,04:33:00,Pasig,Commonwealth Ave,UV Express,Hit and Run,Minor,Clear,,Mechanical Failure,65.0,male,2.0,81000.0,14.58297527406104,120.93149653884656
MMTI-2025-0900,2025-03-30,05:59:00,manila,Commonwealth Ave,UV Express,Rear-end,Fatal,Clear,Wet,Overspeeding,49.0,Female,2.0,53500.0,14.62506249751625,121.08179617053483
MMTI-2025-0901,2025-05-16,19:20:00,Manila,EDSA,Bus,Collision,,Clear,Wet,,20.0,FEMALE,4.0,94000.0,14.605040920033664,120.9316345156731
MMTI-2025-0902,2025-01-08,11:57:00,Caloocan,C5,Truck,Collision,Minor,Cloudy,,,52.0,FEMALE,1.0,79000.0,14.661885024066054,120.90014432566082
MMTI-2025-0903,2025-09-01,15:57:00,Mandaluyong,Commonwealth Ave,Bus,Pedestrian,Fatal, clear,Dry,,49.0,Female,1.0,30000.0,14.602946806147408,121.06108949622853
MMTI-2025-0904,2025-03-15,07:42:00,Makati,C5,UV Express,Hit and Run,Fatal, clear,Dry,Mechanical Failure,32.0,male,1.0,95000.0,14.631873871834737,120.96572515176305
MMTI-2025-0905,2025-08-25,21:37:00,manila,España Blvd,Jeepney,Side-swipe,Major,Storm,,Traffic Violation,60.0,Female,4.0,96000.0,14.686924882010741,120.90684506259552
MMTI-2025-0906,2025-07-17,20:03:00,Parañaque,Commonwealth Ave,Motorcycle,Rear-end,Minor,Rain,Wet,,38.0,Male,4.0,63500.0,14.596768972065568,120.96878035394512
MMTI-2025-0907,2025-11-18,18:25:00,Valenzuela,Quezon Ave,Truck,Pedestrian,Fatal, clear,,Distracted Driving,65.0,male,,,14.602898181861468,120.96747006824204
MMTI-2025-0908,2025-04-06,08:21:00,Pateros,España Blvd,Truck,Collision,Fatal, clear,Slippery,Distracted Driving,68.0,male,3.0,84000.0,14.50508279795163,121.00866375733351
MMTI-2025-0909,2025-02-18,07:29:00,Taguig,C5,Jeepney,Side-swipe,Major,Storm,Slippery,,45.0,Male,4.0,25000.0,14.579511619836131,121.08824994398002
MMTI-2025-0910,2025-09-19,06:09:00,Caloocan,EDSA,Car,Side-swipe,, clear,Wet,Overspeeding,69.0,male,4.0,31000.0,14.63873894951815,121.09943496962022
MMTI-2025-0911,2025-03-27,11:10:00,Taguig,Commonwealth Ave,UV Express,Pedestrian,Major,RAIN,Wet,,30.0,male,0.0,53000.0,14.559299286290663,121.08019132393859
MMTI-2025-0912,2025-08-04,15:29:00,Marikina,Commonwealth Ave,UV Express,Side-swipe,Minor,Clear,Slippery,Reckless Driving,31.0,Male,0.0,98500.0,14.582075105816578,120.92875831347844
MMTI-2025-0913,2025-03-24,07:25:00,Pasay,Taft Ave,Truck,Pedestrian,Major,Rain,Slippery,Distracted Driving,32.0,male,1.0,53000.0,14.524694284388392,121.04793099699309
MMTI-2025-0914,2025-12-11,04:13:00,Valenzuela,Commonwealth Ave,UV Express,Side-swipe,Fatal,Clear,Dry,Reckless Driving,51.0,Male,,78500.0,14.594221866476806,121.03208428686601
MMTI-2025-0915,2025-06-02,03:34:00, Pasig,Aurora Blvd,Car,Collision,Fatal,Storm,Dry,,34.0,Male,,61500.0,14.58518211481717,120.93369120191969
MMTI-2025-0916,2025-12-30,22:55:00,Pateros,Roxas Blvd,Car,Pedestrian,Minor,Clear,,Traffic Violation,33.0,FEMALE,,57000.0,14.584334823573608,121.02761198148906
MMTI-2025-0917,2025-05-24,23:46:00,Mandaluyong,Roxas Blvd,UV Express,Pedestrian,Fatal,Cloudy,Slippery,Traffic Violation,23.0,Male,0.0,93000.0,14.661198297866507,120.94854884383945
MMTI-2025-0918,2025-09-11,07:37:00,Malabon,Roxas Blvd,Motorcycle,Hit and Run,, clear,,,56.0,FEMALE,0.0,79000.0,14.521559535846626,121.0676411297822
MMTI-2025-0919,2025-11-26,03:36:00,Taguig,C5,Taxi,Rear-end,Fatal, clear,,,,FEMALE,,97000.0,14.507972984533465,121.02941769478937
MMTI-2025-0920,2025-08-14,14:36:00,manila,EDSA,Truck,Hit and Run,Minor,Rain,,Drunk Driving,19.0,male,0.0,39000.0,14.684133938569046,121.06037904922422
MMTI-2025-0921,2025-08-22,08:22:00,Las Piñas,Ortigas Ave,Car,Side-swipe,,Clear,Slippery,,62.0,male,1.0,28500.0,14.611695553020848,121.07269658080828
MMTI-2025-0922,2025-11-28,10:47:00,Navotas,Ortigas Ave,Taxi,Rear-end,,Clear,Slippery,Traffic Violation,57.0,Female,2.0,41000.0,14.520259633532422,121.04438813342219
MMTI-2025-0923,2025-11-24,12:20:00, Pasig,Aurora Blvd,UV Express,Rear-end,,Rain,Slippery,,40.0,male,3.0,48000.0,14.650954169272211,121.09186166699014
MMTI-2025-0924,2025-06-15,00:07:00,Parañaque,Katipunan Ave,Bus,Pedestrian,,Storm,,Drunk Driving,43.0,Male,1.0,13500.0,14.518108443486192,121.01959387647317
MMTI-2025-0925,2025-12-06,12:54:00,Mandaluyong,Commonwealth Ave,UV Express,Side-swipe,,Storm,,Drunk Driving,42.0,Male,,39500.0,14.622684005752365,121.0941490547094
MMTI-2025-0926,2025-06-15,07:28:00,Quezon City,Quezon Ave,Jeepney,Rear-end,Fatal,Clear,,Mechanical Failure,62.0,Female,1.0,30500.0,14.588071180355392,121.0623050648212
MMTI-2025-0927,2025-03-16,00:18:00,Caloocan,EDSA,Taxi,Pedestrian,,Cloudy,,Mechanical Failure,44.0,Female,4.0,76000.0,14.579923366944872,121.01509137286038
MMTI-2025-0928,2025-07-18,23:16:00,Las Piñas,Roxas Blvd,Truck,Side-swipe,Fatal,Rain,Slippery,Traffic Violation,22.0,Female,2.0,91500.0,14.54937907128864,121.00765508499587
MMTI-2025-0929,2025-03-07,03:58:00,manila,Aurora Blvd,Jeepney,Side-swipe,Minor, clear,Wet,Traffic Violation,63.0,Female,3.0,36000.0,14.614851830656251,120.91064029106533
MMTI-2025-0930,2025-11-13,14:31:00,Makati ,Taft Ave,Motorcycle,Rear-end,Minor, clear,,Overspeeding,40.0,FEMALE,,20500.0,14.512755366685997,120.97088245461198
MMTI-2025-0931,2025-05-22,18:16:00,Manila,Katipunan Ave,Truck,Hit and Run,Major,Cloudy,Wet,,37.0,male,2.0,31500.0,14.613971472976232,121.0751937396943
MMTI-2025-0932,2025-07-28,04:49:00,QUEZON CITY,Katipunan Ave,Bus,Collision,,Clear,Slippery,Distracted Driving,67.0,Male,4.0,10000.0,14.605954395851063,121.04607606852235
MMTI-2025-0933,2025-04-10,07:38:00,Pasay,Commonwealth Ave,Motorcycle,Hit and Run,Minor,Storm,Dry,Distracted Driving,43.0,FEMALE,3.0,50500.0,14.639283011070502,120.92770190067182
MMTI-2025-0934,2025-06-25,05:06:00,San Juan,Ortigas Ave,Car,Hit and Run,Fatal,Cloudy,Dry,Drunk Driving,34.0,FEMALE,1.0,31000.0,14.570240136959606,121.0294450545803
MMTI-2025-0935,2025-02-11,10:28:00,Taguig,España Blvd,Bus,Collision,,Clear,,Overspeeding,61.0,male,0.0,23500.0,14.500345779901146,121.09702574391532
MMTI-2025-0936,2025-01-07,00:20:00,Navotas,Roxas Blvd,Motorcycle,Pedestrian,,Storm,Dry,Drunk Driving,30.0,FEMALE,1.0,70500.0,14.543674771451613,120.96904959246065
MMTI-2025-0937,2025-12-16,04:38:00,Las Piñas,Katipunan Ave,Car,Hit and Run,Major, clear,Wet,,19.0,Male,4.0,17000.0,14.661440966925394,120.96233306964493
MMTI-2025-0938,2025-05-30,03:22:00,Pasay,Katipunan Ave,Jeepney,Rear-end,Minor,Cloudy,Wet,Drunk Driving,57.0,male,3.0,86000.0,14.609596086787835,120.97776916888962
MMTI-2025-0939,2025-08-18,03:42:00,QUEZON CITY,C5,Bus,Rear-end,Fatal,Rain,Wet,,30.0,FEMALE,0.0,47500.0,14.511724837000088,121.09646912652423
MMTI-2025-0940,2025-09-03,21:45:00,Makati ,C5,Taxi,Pedestrian,Minor,RAIN,Slippery,,66.0,Female,2.0,43000.0,14.527095133733607,121.05270452230877
MMTI-2025-0941,2025-05-30,20:27:00,Navotas,Taft Ave,Truck,Collision,,Clear,,Distracted Driving,38.0,FEMALE,4.0,51500.0,14.561179516460918,121.098457471708
MMTI-2025-0942,2025-05-28,21:44:00,Quezon City,España Blvd,Taxi,Collision,Major,Clear,Slippery,Drunk Driving,59.0,male,,8000.0,14.606858426374142,120.90944150979335
MMTI-2025-0943,2025-06-05,12:12:00,Las Piñas,España Blvd,Motorcycle,Hit and Run,, clear,Wet,Traffic Violation,61.0,Male,1.0,14500.0,14.591446751281566,120.93714107855016
MMTI-2025-0944,2025-04-24,22:20:00,Makati,Quezon Ave,Truck,Rear-end,,RAIN,,Overspeeding,20.0,FEMALE,1.0,90000.0,14.523266205078828,120.95808833540192
MMTI-2025-0945,2025-05-04,21:52:00,Marikina,Commonwealth Ave,Truck,Rear-end,Fatal,Cloudy,Dry,Drunk Driving,27.0,Female,4.0,87500.0,14.551637059274233,121.08443555596895
MMTI-2025-0946,2025-12-15,18:45:00,San Juan,Quezon Ave,UV Express,Side-swipe,,RAIN,Dry,,,FEMALE,3.0,37500.0,14.66852684900325,120.93789930316318
MMTI-2025-0947,2025-09-07,08:38:00,Manila,Taft Ave,Motorcycle,Hit and Run,Major,RAIN,Wet,Distracted Driving,58.0,Male,0.0,22000.0,14.680443428145633,120.99770736108199
MMTI-2025-0948,2025-04-04,17:20:00,Pasay,Roxas Blvd,UV Express,Hit and Run,Fatal, clear,Slippery,Reckless Driving,54.0,male,0.0,99000.0,14.523880141071835,121.0645754961455
MMTI-2025-0949,2025-04-14,02:35:00,Pateros,Quezon Ave,Car,Pedestrian,Minor,Cloudy,,Distracted Driving,25.0,Female,0.0,51500.0,14.536895665650976,121.0525082822049
MMTI-2025-0950,2025-02-04,07:27:00, Pasig,Ortigas Ave,Truck,Rear-end,, clear,Dry,Mechanical Failure,67.0,Female,,42500.0,14.508751579476597,120.902842228038
MMTI-2025-0951,2025-03-20,10:55:00,Mandaluyong,Commonwealth Ave,Bus,Hit and Run,Major,RAIN,Dry,,42.0,Female,2.0,66500.0,14.512729876079016,120.93679263238194
MMTI-2025-0952,2025-04-10,10:42:00,Valenzuela,EDSA,Taxi,Hit and Run,Minor,Rain,,Reckless Driving,53.0,Female,1.0,72000.0,14.692835307594468,120.91134262548591
MMTI-2025-0953,2025-12-17,02:26:00,manila,España Blvd,Motorcycle,Pedestrian,Major,RAIN,Slippery,Traffic Violation,20.0,Female,0.0,89500.0,14.546732392915937,120.97624267787252
MMTI-2025-0954,2025-10-16,01:52:00,Navotas,Katipunan Ave,Motorcycle,Rear-end,Minor, clear,,Distracted Driving,19.0,FEMALE,4.0,84500.0,14.577210949782234,121.03712199720152
MMTI-2025-0955,2025-07-18,14:58:00,Caloocan,Aurora Blvd,Jeepney,Side-swipe,Fatal,RAIN,,,27.0,FEMALE,4.0,48000.0,14.544767967081677,120.95737270211741
MMTI-2025-0956,2025-03-31,12:16:00,Pasay,Ortigas Ave,UV Express,Collision,,Storm,Wet,Overspeeding,47.0,FEMALE,,71000.0,14.670336729626337,121.09749787360762
MMTI-2025-0957,2025-03-06,20:22:00,Parañaque,Taft Ave,Truck,Hit and Run,,RAIN,,,42.0,FEMALE,2.0,45000.0,14.565202196933885,120.97977661212254
MMTI-2025-0958,2025-09-29,06:15:00,Parañaque,Quezon Ave,Jeepney,Rear-end,,Storm,,,41.0,male,1.0,52000.0,14.528266297981489,120.92173003635233
MMTI-2025-0959,2025-11-30,14:19:00, Pasig,Taft Ave,Motorcycle,Rear-end,Major,Storm,,Drunk Driving,60.0,FEMALE,4.0,57000.0,14.536063046668767,120.98859606835818
MMTI-2025-0960,2025-12-22,06:24:00,Makati ,Commonwealth Ave,Bus,Pedestrian,Major,RAIN,,Mechanical Failure,27.0,FEMALE,2.0,61500.0,14.549139696162984,121.04769313652896
MMTI-2025-0961,2025-09-07,10:39:00, Pasig,España Blvd,UV Express,Collision,Minor,Clear,Dry,Overspeeding,18.0,Male,2.0,13500.0,14.56265877624089,121.08036075138554
MMTI-2025-0962,2025-04-14,23:09:00,Parañaque,Roxas Blvd,Taxi,Collision,Fatal, clear,Slippery,,48.0,male,,24000.0,14.557948209797205,120.92029989779344
MMTI-2025-0963,2025-10-15,05:57:00,Pasig,Commonwealth Ave,Truck,Collision,, clear,,Drunk Driving,53.0,FEMALE,,37500.0,14.637992742431155,121.08073032237499
MMTI-2025-0964,2025-02-28,21:09:00,Valenzuela,C5,Taxi,Collision,Major,Cloudy,,,48.0,Female,0.0,77000.0,14.637624299507994,121.0635903408563
MMTI-2025-0965,2025-08-14,18:36:00,Pasay,Aurora Blvd,Motorcycle,Hit and Run,,Storm,Slippery,Distracted Driving,41.0,Male,1.0,19000.0,14.624806219786562,121.03547463177684
MMTI-2025-0966,2025-03-18,03:59:00,Parañaque,Ortigas Ave,Bus,Collision,Fatal, clear,,Overspeeding,57.0,FEMALE,1.0,48500.0,14.670250565190189,120.93840462939951
MMTI-2025-0967,2025-05-24,16:57:00,Manila,Aurora Blvd,Bus,Rear-end,Minor,RAIN,Wet,Reckless Driving,34.0,FEMALE,3.0,45000.0,14.508091147650534,121.04999952464566
MMTI-2025-0968,2025-12-03,14:42:00,Makati,Ortigas Ave,Jeepney,Collision,Major, clear,Dry,Overspeeding,37.0,FEMALE,1.0,62000.0,14.576003386659021,120.90719663157357
MMTI-2025-0969,2025-12-11,08:44:00,Navotas,Ortigas Ave,Bus,Pedestrian,,Cloudy,Slippery,Drunk Driving,40.0,male,4.0,26500.0,14.597766083898605,120.95333450598018
MMTI-2025-0970,2025-08-19,21:05:00,Marikina,España Blvd,Motorcycle,Collision,Major,Clear,Wet,Distracted Driving,29.0,male,0.0,21500.0,14.614381761553075,120.94738906588984
MMTI-2025-0971,2025-02-14,02:00:00,Manila,Ortigas Ave,Taxi,Pedestrian,Minor,Rain,,,58.0,male,,15500.0,14.622513036611643,120.9112332831385
MMTI-2025-0972,2025-03-13,06:58:00,Makati,Commonwealth Ave,Motorcycle,Collision,Minor,Cloudy,Wet,Mechanical Failure,21.0,Male,3.0,43000.0,14.625090348019203,120.93852771740563
MMTI-2025-0973,2025-04-12,22:31:00, Pasig,Commonwealth Ave,Truck,Side-swipe,,Clear,,Drunk Driving,50.0,Male,0.0,24500.0,14.694838071164073,120.95265231899008
MMTI-2025-0974,2025-10-05,18:12:00,Taguig,C5,Car,Rear-end,Fatal,Rain,Wet,,58.0,male,4.0,54500.0,14.601330890716008,120.9570806029711
MMTI-2025-0975,2025-08-07,08:52:00,Las Piñas,Quezon Ave,Jeepney,Collision,Fatal,Storm,Wet,Distracted Driving,21.0,Male,3.0,46000.0,14.680538692672423,120.91208079549648
MMTI-2025-0976,2025-08-09,02:43:00,Valenzuela,EDSA,UV Express,Collision,Fatal, clear,Slippery,Distracted Driving,54.0,male,,42500.0,14.590157390174438,121.04843852938856
MMTI-2025-0977,2025-09-03,11:31:00,San Juan,Aurora Blvd,Bus,Pedestrian,Major,Rain,,Drunk Driving,20.0,male,3.0,61500.0,14.675994930359185,120.96487355518855
MMTI-2025-0978,2025-07-26,14:55:00,Valenzuela,Aurora Blvd,Car,Rear-end,,Cloudy,Dry,Drunk Driving,68.0,male,3.0,82500.0,14.529876785575476,120.97314200999432
MMTI-2025-0979,2025-08-11,21:57:00,Pasay,Commonwealth Ave,Jeepney,Rear-end,Major,Clear,Dry,,48.0,Female,2.0,45000.0,14.539551296862484,120.99946448712384
MMTI-2025-0980,2025-03-23,09:53:00,QUEZON CITY,Roxas Blvd,Car,Rear-end,, clear,,,45.0,Female,3.0,87000.0,14.511952083339347,121.09228788332048
MMTI-2025-0981,2025-02-04,10:45:00,Pateros,Katipunan Ave,Bus,Rear-end,Major, clear,,Mechanical Failure,44.0,FEMALE,0.0,41000.0,14.626301720974746,120.96771610175142
MMTI-2025-0982,2025-06-09,21:39:00,Malabon,Katipunan Ave,Motorcycle,Pedestrian,Major, clear,Slippery,Traffic Violation,64.0,male,,18000.0,14.573913508005928,121.09408614109982
MMTI-2025-0983,2025-02-02,00:28:00,Las Piñas,Taft Ave,Car,Rear-end,Fatal,RAIN,Wet,Traffic Violation,58.0,FEMALE,2.0,73000.0,14.568151467408567,121.0587636028693
MMTI-2025-0984,2025-12-24,06:57:00,Pasig,Ortigas Ave,Taxi,Pedestrian,Major,RAIN,,Mechanical Failure,,Female,3.0,74000.0,14.593950508371826,120.90387945817928
MMTI-2025-0985,2025-09-19,03:24:00,Pasig,Katipunan Ave,Bus,Collision,,Cloudy,,Reckless Driving,22.0,FEMALE,3.0,26500.0,14.65825631584219,120.95524207310663
MMTI-2025-0986,2025-03-15,11:54:00,Quezon City,Aurora Blvd,Car,Rear-end,Minor,Storm,Slippery,,53.0,Female,2.0,42500.0,14.596939542867668,120.96283365578171
MMTI-2025-0987,2025-10-02,06:52:00,Parañaque,Katipunan Ave,Jeepney,Collision,Fatal,RAIN,Dry,Mechanical Failure,51.0,male,1.0,50000.0,14.584598265142212,121.06371730693088
MMTI-2025-0988,2025-01-06,09:16:00,Parañaque,Commonwealth Ave,Bus,Collision,Minor,RAIN,,Distracted Driving,41.0,FEMALE,1.0,59000.0,14.625177974078088,121.01105287247447
MMTI-2025-0989,2025-11-01,14:48:00,Marikina,C5,Bus,Hit and Run,Fatal,Rain,,,36.0,Female,4.0,18000.0,14.564560744100966,120.90339124370205
MMTI-2025-0990,2025-01-27,10:35:00,Pateros,Ortigas Ave,Car,Side-swipe,, clear,Dry,,59.0,male,3.0,24500.0,14.565322093089048,121.06721466446002
MMTI-2025-0991,2025-01-18,20:18:00,Marikina,Katipunan Ave,Taxi,Pedestrian,Minor, clear,Dry,Drunk Driving,49.0,Male,0.0,19500.0,14.530313985202094,121.00455611670522
MMTI-2025-0992,2025-05-01,02:48:00,Las Piñas,Ortigas Ave,Bus,Collision,,Storm,Dry,,43.0,Male,4.0,55000.0,14.628363741620971,120.9791980336526
MMTI-2025-0993,2025-03-21,17:52:00,Makati,Quezon Ave,Truck,Rear-end,Minor,Storm,Wet,Mechanical Failure,21.0,Male,0.0,84000.0,14.668578636195194,120.94510397386357
MMTI-2025-0994,2025-01-22,01:14:00,Caloocan,Commonwealth Ave,Taxi,Rear-end,,Storm,Slippery,,66.0,FEMALE,0.0,67000.0,14.653107335105002,120.99844545278478
MMTI-2025-0995,2025-12-09,22:44:00,Malabon,España Blvd,Motorcycle,Collision,Major, clear,Dry,Mechanical Failure,32.0,FEMALE,0.0,46500.0,14.640364842236977,121.01631664318093
MMTI-2025-0996,2025-07-08,16:57:00,Pasay,Taft Ave,Car,Rear-end,,Clear,,Reckless Driving,35.0,male,4.0,51500.0,14.531972664348517,120.94031718336667
MMTI-2025-0997,2025-11-08,08:21:00,Parañaque,Ortigas Ave,Bus,Hit and Run,Minor,RAIN,Slippery,,19.0,FEMALE,4.0,85000.0,14.634369274246403,121.05400333315983
MMTI-2025-0998,2025-04-15,05:07:00,Quezon City,Taft Ave,Taxi,Collision,Major,Rain,,Reckless Driving,62.0,Female,4.0,40500.0,14.572187664305835,120.91087351090883
MMTI-2025-0999,2025-11-17,07:36:00,Mandaluyong,Quezon Ave,Jeepney,Collision,Fatal,Clear,Wet,Drunk Driving,39.0,Female,3.0,94000.0,14.577714344441844,120.9654717586307
MMTI-2025-1000,2025-07-20,19:48:00,Pasay,Aurora Blvd,Truck,Pedestrian,,Storm,Wet,Distracted Driving,57.0,Male,0.0,5500.0,14.623855348005932,121.07143319548848
MMTI-2025-0522,2025-08-30,05:39:00,Parañaque,Roxas Blvd,UV Express,Collision,,Rain,Wet,Mechanical Failure,28.0,FEMALE,0.0,55000.0,14.688610939672243,120.99874501571604
MMTI-2025-0738,2025-02-18,03:19:00,Marikina,Aurora Blvd,Truck,Side-swipe,,Storm,,Reckless Driving,41.0,FEMALE,0.0,47000.0,14.560226806566353,120.96674777402188
MMTI-2025-0741,2025-06-19,12:37:00,Malabon,Roxas Blvd,Bus,Rear-end,Minor, clear,,Traffic Violation,57.0,Male,3.0,60000.0,14.613332486105193,121.05850511311344
MMTI-2025-0661,2025-10-07,19:21:00,San Juan,Aurora Blvd,Taxi,Rear-end,,RAIN,Wet,Overspeeding,26.0,Female,3.0,72000.0,14.642320625860282,121.07831733059447
